region,R,mydate
Louisiana,,19feb2020
Louisiana,,20feb2020
Louisiana,,21feb2020
Louisiana,,22feb2020
Louisiana,,23feb2020
Louisiana,,24feb2020
Louisiana,,25feb2020
Louisiana,,26feb2020
Louisiana,,27feb2020
Louisiana,,28feb2020
Louisiana,,29feb2020
Louisiana,,01mar2020
Louisiana,,02mar2020
Louisiana,,03mar2020
Louisiana,,04mar2020
Louisiana,,05mar2020
Louisiana,,06mar2020
Louisiana,,07mar2020
Louisiana,,08mar2020
Louisiana,,09mar2020
Louisiana,,10mar2020
Louisiana,,11mar2020
Louisiana,,12mar2020
Louisiana,,13mar2020
Louisiana,,14mar2020
Louisiana,,15mar2020
Louisiana,1.9600767,16mar2020
Louisiana,1.8709064,17mar2020
Louisiana,1.7885587,18mar2020
Louisiana,1.7138819,19mar2020
Louisiana,1.6447536,20mar2020
Louisiana,1.5812682,21mar2020
Louisiana,1.5220445,22mar2020
Louisiana,1.4695222,23mar2020
Louisiana,1.4209521,24mar2020
Louisiana,1.3746542,25mar2020
Louisiana,1.3298023,26mar2020
Louisiana,1.2889214,27mar2020
Louisiana,1.2507724,28mar2020
Louisiana,1.2141734,29mar2020
Louisiana,1.1785283,30mar2020
Louisiana,1.1438801,31mar2020
Louisiana,1.1136006,01apr2020
Louisiana,1.0850478,02apr2020
Louisiana,1.0583066,03apr2020
Louisiana,1.0351666,04apr2020
Louisiana,1.0155314,05apr2020
Louisiana,.99727309,06apr2020
Louisiana,.97974277,07apr2020
Louisiana,.95747811,08apr2020
Louisiana,.92984933,09apr2020
Louisiana,.90277499,10apr2020
Louisiana,.87817729,11apr2020
Louisiana,.85648596,12apr2020
Louisiana,.83879495,13apr2020
Louisiana,.82688993,14apr2020
Louisiana,.82191104,15apr2020
Louisiana,.82376003,16apr2020
Louisiana,.82531136,17apr2020
Louisiana,.82328898,18apr2020
Louisiana,.82058197,19apr2020
Louisiana,.81912273,20apr2020
Louisiana,.81841862,21apr2020
Louisiana,.81973356,22apr2020
Louisiana,.82437479,23apr2020
Louisiana,.83157867,24apr2020
Louisiana,.83760774,25apr2020
Louisiana,.84211212,26apr2020
Louisiana,.84819829,27apr2020
Louisiana,.85294312,28apr2020
Louisiana,.85647506,29apr2020
Louisiana,.85967791,30apr2020
Louisiana,.86207253,01may2020
Louisiana,.8689062,02may2020
Louisiana,.87759626,03may2020
Louisiana,.87447423,04may2020
Louisiana,.86618304,05may2020
Louisiana,.8548184,06may2020
Louisiana,.84564811,07may2020
Louisiana,.83821315,08may2020
Louisiana,.82948357,09may2020
Louisiana,.82049286,10may2020
Louisiana,.82105267,11may2020
Louisiana,.83337176,12may2020
Louisiana,.86081451,13may2020
Louisiana,.9033311,14may2020
Louisiana,.95402712,15may2020
Louisiana,1.0112796,16may2020
Louisiana,1.0681683,17may2020
Louisiana,1.1068387,18may2020
Louisiana,1.1086119,19may2020
Louisiana,1.1029005,20may2020
Louisiana,1.0934943,21may2020
Louisiana,1.0782747,22may2020
Louisiana,1.0552056,23may2020
Louisiana,1.0234224,24may2020
Louisiana,.99861574,25may2020
Louisiana,.99458379,26may2020
Louisiana,.98159689,27may2020
Louisiana,.95092225,28may2020
Louisiana,.91514587,29may2020
Louisiana,.88364035,30may2020
Louisiana,.85567451,31may2020
Louisiana,.83618242,01jun2020
Louisiana,.82538444,02jun2020
Louisiana,.83282751,03jun2020
Louisiana,.86786503,04jun2020
Louisiana,.92208833,05jun2020
Louisiana,.97935593,06jun2020
Louisiana,1.0446961,07jun2020
Louisiana,1.1008693,08jun2020
Louisiana,1.1419526,09jun2020
Louisiana,1.1663735,10jun2020
Louisiana,1.1735388,11jun2020
Louisiana,1.1733401,12jun2020
Louisiana,1.1741185,13jun2020
Louisiana,1.1615988,14jun2020
Louisiana,1.1463478,15jun2020
Louisiana,1.1381115,16jun2020
Louisiana,1.130694,17jun2020
Louisiana,1.1289804,18jun2020
Louisiana,1.1282005,19jun2020
Louisiana,1.1269783,20jun2020
Louisiana,1.1341578,21jun2020
Louisiana,1.1530832,22jun2020
Louisiana,1.16959,23jun2020
Louisiana,1.1887583,24jun2020
Louisiana,1.2059112,25jun2020
Louisiana,1.2237567,26jun2020
Louisiana,1.2408977,27jun2020
Louisiana,1.2597176,28jun2020
Louisiana,1.2773563,29jun2020
Louisiana,1.2927797,30jun2020
Louisiana,1.3055146,01jul2020
Louisiana,1.3161556,02jul2020
Louisiana,1.3240798,03jul2020
Louisiana,1.3296446,04jul2020
Louisiana,1.3311168,05jul2020
Louisiana,1.3282584,06jul2020
Louisiana,1.3300998,07jul2020
Louisiana,1.3359816,08jul2020
Louisiana,1.3435025,09jul2020
Louisiana,1.350364,10jul2020
Louisiana,1.3525573,11jul2020
Louisiana,1.3514526,12jul2020
Louisiana,1.3451307,13jul2020
Louisiana,1.3247231,14jul2020
Louisiana,1.2957815,15jul2020
Louisiana,1.2631943,16jul2020
Louisiana,1.2288293,17jul2020
Louisiana,1.2033035,18jul2020
Louisiana,1.1822904,19jul2020
Louisiana,1.1652838,20jul2020
Louisiana,1.1506193,21jul2020
Louisiana,1.1404581,22jul2020
Louisiana,1.131947,23jul2020
Louisiana,1.1211225,24jul2020
Louisiana,1.108793,25jul2020
Louisiana,1.1003793,26jul2020
Louisiana,1.0938376,27jul2020
Louisiana,1.0883477,28jul2020
Louisiana,1.085748,29jul2020
Louisiana,1.0839697,30jul2020
Louisiana,1.0826406,31jul2020
Louisiana,1.0736791,01aug2020
Louisiana,1.0577121,02aug2020
Louisiana,1.0433843,03aug2020
Louisiana,1.0306174,04aug2020
Louisiana,1.0189006,05aug2020
Louisiana,1.0103234,06aug2020
Louisiana,1.00521,07aug2020
Louisiana,1.0049502,08aug2020
Louisiana,1.0079786,09aug2020
Louisiana,1.0050416,10aug2020
Louisiana,.99538916,11aug2020
Louisiana,.98503542,12aug2020
Louisiana,.97295499,13aug2020
Louisiana,.9603436,14aug2020
Louisiana,.94603395,15aug2020
Louisiana,.92615211,16aug2020
Louisiana,.90884906,17aug2020
Louisiana,.89642417,18aug2020
Louisiana,.88478065,19aug2020
Louisiana,.87565017,20aug2020
Louisiana,.87409461,21aug2020
Louisiana,.8823204,22aug2020
Louisiana,.90296108,23aug2020
Louisiana,.93136472,24aug2020
Louisiana,.97100133,25aug2020
Louisiana,1.0085536,26aug2020
Louisiana,1.0450442,27aug2020
Louisiana,1.0820318,28aug2020
Louisiana,1.1141965,29aug2020
Louisiana,1.1389424,30aug2020
Louisiana,1.1481099,31aug2020
Louisiana,1.1419798,01sep2020
Louisiana,1.138099,02sep2020
Louisiana,1.1344852,03sep2020
Louisiana,1.1210573,04sep2020
Louisiana,1.0953399,05sep2020
Louisiana,1.0592227,06sep2020
Louisiana,1.0273269,07sep2020
Louisiana,1.0012922,08sep2020
Louisiana,.96869117,09sep2020
Louisiana,.93233079,10sep2020
Louisiana,.90079641,11sep2020
Louisiana,.87905699,12sep2020
Louisiana,.86931235,13sep2020
Louisiana,.86885333,14sep2020
Louisiana,.88271183,15sep2020
Louisiana,.91167331,16sep2020
Louisiana,.9548741,17sep2020
Louisiana,1.0039284,18sep2020
Louisiana,1.0507729,19sep2020
Louisiana,1.0944471,20sep2020
Louisiana,1.1281062,21sep2020
Louisiana,1.1516619,22sep2020
Louisiana,1.1611902,23sep2020
Louisiana,1.1624548,24sep2020
Louisiana,1.1556275,25sep2020
Louisiana,1.1468565,26sep2020
Louisiana,1.1304401,27sep2020
Louisiana,1.1112322,28sep2020
Luxembourg,,26jan2020
Luxembourg,,27jan2020
Luxembourg,,28jan2020
Luxembourg,,29jan2020
Luxembourg,,30jan2020
Luxembourg,,31jan2020
Luxembourg,,01feb2020
Luxembourg,,02feb2020
Luxembourg,,03feb2020
Luxembourg,,04feb2020
Luxembourg,,05feb2020
Luxembourg,,06feb2020
Luxembourg,,07feb2020
Luxembourg,,08feb2020
Luxembourg,,09feb2020
Luxembourg,,10feb2020
Luxembourg,,11feb2020
Luxembourg,,12feb2020
Luxembourg,,13feb2020
Luxembourg,,14feb2020
Luxembourg,,15feb2020
Luxembourg,,16feb2020
Luxembourg,,17feb2020
Luxembourg,,18feb2020
Luxembourg,,19feb2020
Luxembourg,,20feb2020
Luxembourg,,21feb2020
Luxembourg,,22feb2020
Luxembourg,,23feb2020
Luxembourg,,24feb2020
Luxembourg,,25feb2020
Luxembourg,,26feb2020
Luxembourg,,27feb2020
Luxembourg,,28feb2020
Luxembourg,,29feb2020
Luxembourg,,01mar2020
Luxembourg,,02mar2020
Luxembourg,,03mar2020
Luxembourg,,04mar2020
Luxembourg,,05mar2020
Luxembourg,,06mar2020
Luxembourg,,07mar2020
Luxembourg,,08mar2020
Luxembourg,,09mar2020
Luxembourg,,10mar2020
Luxembourg,,11mar2020
Luxembourg,,12mar2020
Luxembourg,,13mar2020
Luxembourg,1.605907,14mar2020
Luxembourg,1.5469972,15mar2020
Luxembourg,1.4940432,16mar2020
Luxembourg,1.4561795,17mar2020
Luxembourg,1.4265277,18mar2020
Luxembourg,1.4001102,19mar2020
Luxembourg,1.3731434,20mar2020
Luxembourg,1.3392013,21mar2020
Luxembourg,1.2930402,22mar2020
Luxembourg,1.2510716,23mar2020
Luxembourg,1.2064304,24mar2020
Luxembourg,1.1641088,25mar2020
Luxembourg,1.1231989,26mar2020
Luxembourg,1.0829592,27mar2020
Luxembourg,1.0558385,28mar2020
Luxembourg,1.0397826,29mar2020
Luxembourg,1.020463,30mar2020
Luxembourg,.98782521,31mar2020
Luxembourg,.94351119,01apr2020
Luxembourg,.89413971,02apr2020
Luxembourg,.84197623,03apr2020
Luxembourg,.77338618,04apr2020
Luxembourg,.69646019,05apr2020
Luxembourg,.60992903,06apr2020
Luxembourg,.53622741,07apr2020
Luxembourg,.4802947,08apr2020
Luxembourg,.44849738,09apr2020
Luxembourg,.43768287,10apr2020
Luxembourg,.4652918,11apr2020
Luxembourg,.52116799,12apr2020
Luxembourg,.62410867,13apr2020
Luxembourg,.73156434,14apr2020
Luxembourg,.81046027,15apr2020
Luxembourg,.83764195,16apr2020
Luxembourg,.84121358,17apr2020
Luxembourg,.82008344,18apr2020
Luxembourg,.79987735,19apr2020
Luxembourg,.77771831,20apr2020
Luxembourg,.7590583,21apr2020
Luxembourg,.77150655,22apr2020
Luxembourg,.80973953,23apr2020
Luxembourg,.86346608,24apr2020
Luxembourg,.91628289,25apr2020
Luxembourg,.94662285,26apr2020
Luxembourg,.95358318,27apr2020
Luxembourg,.93761772,28apr2020
Luxembourg,.91168851,29apr2020
Luxembourg,.87829739,30apr2020
Luxembourg,.8271206,01may2020
Luxembourg,.78418434,02may2020
Luxembourg,.7698369,03may2020
Luxembourg,.76835483,04may2020
Luxembourg,.80365771,05may2020
Luxembourg,.82584494,06may2020
Luxembourg,.83351189,07may2020
Luxembourg,.84353858,08may2020
Luxembourg,.84235138,09may2020
Luxembourg,.79366404,10may2020
Luxembourg,.70787913,11may2020
Luxembourg,.55506921,12may2020
Luxembourg,.3736611,13may2020
Luxembourg,.2,14may2020
Luxembourg,,15may2020
Luxembourg,,16may2020
Luxembourg,,17may2020
Luxembourg,,18may2020
Luxembourg,,19may2020
Luxembourg,,20may2020
Luxembourg,,21may2020
Luxembourg,,22may2020
Luxembourg,,23may2020
Luxembourg,,24may2020
Luxembourg,,25may2020
Luxembourg,,26may2020
Luxembourg,,27may2020
Luxembourg,,28may2020
Luxembourg,,29may2020
Luxembourg,,30may2020
Luxembourg,,31may2020
Luxembourg,,01jun2020
Luxembourg,,02jun2020
Luxembourg,,03jun2020
Luxembourg,,04jun2020
Luxembourg,,05jun2020
Luxembourg,,06jun2020
Luxembourg,,07jun2020
Luxembourg,,08jun2020
Luxembourg,,09jun2020
Luxembourg,,10jun2020
Luxembourg,,11jun2020
Luxembourg,,12jun2020
Luxembourg,,13jun2020
Luxembourg,,14jun2020
Luxembourg,,15jun2020
Luxembourg,,16jun2020
Luxembourg,,17jun2020
Luxembourg,,18jun2020
Luxembourg,,19jun2020
Luxembourg,,20jun2020
Luxembourg,,21jun2020
Luxembourg,,22jun2020
Luxembourg,,23jun2020
Luxembourg,,24jun2020
Luxembourg,,25jun2020
Luxembourg,,26jun2020
Luxembourg,,27jun2020
Luxembourg,,28jun2020
Luxembourg,,29jun2020
Luxembourg,,30jun2020
Luxembourg,,01jul2020
Luxembourg,,02jul2020
Luxembourg,,03jul2020
Luxembourg,,04jul2020
Luxembourg,,05jul2020
Luxembourg,,06jul2020
Luxembourg,,07jul2020
Luxembourg,,08jul2020
Luxembourg,,09jul2020
Luxembourg,,10jul2020
Luxembourg,,11jul2020
Luxembourg,,12jul2020
Luxembourg,,13jul2020
Luxembourg,,14jul2020
Luxembourg,,15jul2020
Luxembourg,,16jul2020
Luxembourg,,17jul2020
Luxembourg,,18jul2020
Luxembourg,,19jul2020
Luxembourg,,20jul2020
Luxembourg,,21jul2020
Luxembourg,,22jul2020
Luxembourg,,23jul2020
Luxembourg,,24jul2020
Luxembourg,,25jul2020
Luxembourg,,26jul2020
Luxembourg,,27jul2020
Luxembourg,,28jul2020
Luxembourg,,29jul2020
Luxembourg,,30jul2020
Luxembourg,,31jul2020
Luxembourg,,01aug2020
Luxembourg,,02aug2020
Luxembourg,,03aug2020
Luxembourg,,04aug2020
Luxembourg,,05aug2020
Luxembourg,,06aug2020
Luxembourg,,07aug2020
Luxembourg,,08aug2020
Luxembourg,,09aug2020
Luxembourg,,10aug2020
Luxembourg,,11aug2020
Luxembourg,,12aug2020
Luxembourg,,13aug2020
Luxembourg,,14aug2020
Luxembourg,,15aug2020
Luxembourg,,16aug2020
Luxembourg,,17aug2020
Luxembourg,,18aug2020
Luxembourg,,19aug2020
Luxembourg,,20aug2020
Luxembourg,,21aug2020
Luxembourg,,22aug2020
Luxembourg,,23aug2020
Luxembourg,,24aug2020
Luxembourg,,25aug2020
Luxembourg,,26aug2020
Luxembourg,,27aug2020
Luxembourg,,28aug2020
Luxembourg,,29aug2020
Luxembourg,,30aug2020
Luxembourg,,31aug2020
Luxembourg,,01sep2020
Luxembourg,,02sep2020
Luxembourg,,03sep2020
Luxembourg,,04sep2020
Luxembourg,,05sep2020
Luxembourg,,06sep2020
Luxembourg,,07sep2020
Luxembourg,,08sep2020
Luxembourg,,09sep2020
Luxembourg,,10sep2020
Luxembourg,,11sep2020
Luxembourg,,12sep2020
Luxembourg,,13sep2020
Luxembourg,,14sep2020
Luxembourg,,15sep2020
Luxembourg,,16sep2020
Luxembourg,,17sep2020
Luxembourg,,18sep2020
Luxembourg,,19sep2020
Luxembourg,,20sep2020
Luxembourg,,21sep2020
Luxembourg,,22sep2020
Luxembourg,,23sep2020
Luxembourg,,24sep2020
Luxembourg,,25sep2020
Luxembourg,,26sep2020
Luxembourg,,27sep2020
Luxembourg,,28sep2020
"Madrid, Spain",,26jan2020
"Madrid, Spain",,27jan2020
"Madrid, Spain",,28jan2020
"Madrid, Spain",,29jan2020
"Madrid, Spain",,30jan2020
"Madrid, Spain",,31jan2020
"Madrid, Spain",,01feb2020
"Madrid, Spain",,02feb2020
"Madrid, Spain",,03feb2020
"Madrid, Spain",,04feb2020
"Madrid, Spain",,05feb2020
"Madrid, Spain",,06feb2020
"Madrid, Spain",,07feb2020
"Madrid, Spain",,08feb2020
"Madrid, Spain",,09feb2020
"Madrid, Spain",,10feb2020
"Madrid, Spain",,11feb2020
"Madrid, Spain",,12feb2020
"Madrid, Spain",,13feb2020
"Madrid, Spain",,14feb2020
"Madrid, Spain",,15feb2020
"Madrid, Spain",,16feb2020
"Madrid, Spain",,17feb2020
"Madrid, Spain",,18feb2020
"Madrid, Spain",,19feb2020
"Madrid, Spain",,20feb2020
"Madrid, Spain",,21feb2020
"Madrid, Spain",,22feb2020
"Madrid, Spain",,23feb2020
"Madrid, Spain",,24feb2020
"Madrid, Spain",,25feb2020
"Madrid, Spain",,26feb2020
"Madrid, Spain",,27feb2020
"Madrid, Spain",,28feb2020
"Madrid, Spain",,29feb2020
"Madrid, Spain",,01mar2020
"Madrid, Spain",,02mar2020
"Madrid, Spain",,03mar2020
"Madrid, Spain",,04mar2020
"Madrid, Spain",2.2226639,05mar2020
"Madrid, Spain",2.0923829,06mar2020
"Madrid, Spain",1.9835117,07mar2020
"Madrid, Spain",1.8893919,08mar2020
"Madrid, Spain",1.8038696,09mar2020
"Madrid, Spain",1.7296861,10mar2020
"Madrid, Spain",1.6597655,11mar2020
"Madrid, Spain",1.5961738,12mar2020
"Madrid, Spain",1.5347612,13mar2020
"Madrid, Spain",1.4743143,14mar2020
"Madrid, Spain",1.4140589,15mar2020
"Madrid, Spain",1.3549244,16mar2020
"Madrid, Spain",1.294628,17mar2020
"Madrid, Spain",1.2353255,18mar2020
"Madrid, Spain",1.1754851,19mar2020
"Madrid, Spain",1.1171814,20mar2020
"Madrid, Spain",1.0599928,21mar2020
"Madrid, Spain",1.0049946,22mar2020
"Madrid, Spain",.95349485,23mar2020
"Madrid, Spain",.90621239,24mar2020
"Madrid, Spain",.86389357,25mar2020
"Madrid, Spain",.82434362,26mar2020
"Madrid, Spain",.78661162,27mar2020
"Madrid, Spain",.7528457,28mar2020
"Madrid, Spain",.72457618,29mar2020
"Madrid, Spain",.70075107,30mar2020
"Madrid, Spain",.6799683,31mar2020
"Madrid, Spain",.65983677,01apr2020
"Madrid, Spain",.64445949,02apr2020
"Madrid, Spain",.63640577,03apr2020
"Madrid, Spain",.63631898,04apr2020
"Madrid, Spain",.64163154,05apr2020
"Madrid, Spain",.64803588,06apr2020
"Madrid, Spain",.6573481,07apr2020
"Madrid, Spain",.67020082,08apr2020
"Madrid, Spain",.68332613,09apr2020
"Madrid, Spain",.69495553,10apr2020
"Madrid, Spain",.70239663,11apr2020
"Madrid, Spain",.70447904,12apr2020
"Madrid, Spain",.70793182,13apr2020
"Madrid, Spain",.70799726,14apr2020
"Madrid, Spain",.70614243,15apr2020
"Madrid, Spain",.70418155,16apr2020
"Madrid, Spain",.70415181,17apr2020
"Madrid, Spain",.70725751,18apr2020
"Madrid, Spain",.71394736,19apr2020
"Madrid, Spain",.72578961,20apr2020
"Madrid, Spain",.74663574,21apr2020
"Madrid, Spain",.77667135,22apr2020
"Madrid, Spain",.8147589,23apr2020
"Madrid, Spain",.85333723,24apr2020
"Madrid, Spain",.88900238,25apr2020
"Madrid, Spain",.91731733,26apr2020
"Madrid, Spain",.94081366,27apr2020
"Madrid, Spain",.95470667,28apr2020
"Madrid, Spain",.95833737,29apr2020
"Madrid, Spain",.95156097,30apr2020
"Madrid, Spain",.93687469,01may2020
"Madrid, Spain",.90705836,02may2020
"Madrid, Spain",.8683731,03may2020
"Madrid, Spain",.81570691,04may2020
"Madrid, Spain",.75689375,05may2020
"Madrid, Spain",.69665766,06may2020
"Madrid, Spain",.6409148,07may2020
"Madrid, Spain",.59992284,08may2020
"Madrid, Spain",.58078033,09may2020
"Madrid, Spain",.56967628,10may2020
"Madrid, Spain",.5689227,11may2020
"Madrid, Spain",.56719196,12may2020
"Madrid, Spain",.5317179,13may2020
"Madrid, Spain",.45591205,14may2020
"Madrid, Spain",.31859893,15may2020
"Madrid, Spain",.2,16may2020
"Madrid, Spain",,17may2020
"Madrid, Spain",,18may2020
"Madrid, Spain",,19may2020
"Madrid, Spain",,20may2020
"Madrid, Spain",,21may2020
"Madrid, Spain",,22may2020
"Madrid, Spain",,23may2020
"Madrid, Spain",,24may2020
"Madrid, Spain",,25may2020
"Madrid, Spain",,26may2020
"Madrid, Spain",,27may2020
"Madrid, Spain",,28may2020
"Madrid, Spain",,29may2020
"Madrid, Spain",,30may2020
"Madrid, Spain",,31may2020
"Madrid, Spain",,01jun2020
"Madrid, Spain",,02jun2020
"Madrid, Spain",,03jun2020
"Madrid, Spain",,04jun2020
"Madrid, Spain",,05jun2020
"Madrid, Spain",,06jun2020
"Madrid, Spain",,07jun2020
"Madrid, Spain",,08jun2020
"Madrid, Spain",,09jun2020
"Madrid, Spain",,10jun2020
"Madrid, Spain",,11jun2020
"Madrid, Spain",,12jun2020
"Madrid, Spain",,13jun2020
"Madrid, Spain",,14jun2020
"Madrid, Spain",,15jun2020
"Madrid, Spain",,16jun2020
"Madrid, Spain",,17jun2020
"Madrid, Spain",,18jun2020
"Madrid, Spain",,19jun2020
"Madrid, Spain",,20jun2020
"Madrid, Spain",,21jun2020
"Madrid, Spain",,22jun2020
"Madrid, Spain",,23jun2020
"Madrid, Spain",,24jun2020
"Madrid, Spain",,25jun2020
"Madrid, Spain",,26jun2020
"Madrid, Spain",,27jun2020
"Madrid, Spain",,28jun2020
"Madrid, Spain",,29jun2020
"Madrid, Spain",,30jun2020
"Madrid, Spain",,01jul2020
"Madrid, Spain",,02jul2020
"Madrid, Spain",,03jul2020
"Madrid, Spain",,04jul2020
"Madrid, Spain",,05jul2020
"Madrid, Spain",,06jul2020
"Madrid, Spain",,07jul2020
"Madrid, Spain",,08jul2020
"Madrid, Spain",,09jul2020
"Madrid, Spain",,10jul2020
"Madrid, Spain",,11jul2020
"Madrid, Spain",,12jul2020
"Madrid, Spain",,13jul2020
"Madrid, Spain",,14jul2020
"Madrid, Spain",,15jul2020
"Madrid, Spain",,16jul2020
"Madrid, Spain",,17jul2020
"Madrid, Spain",,18jul2020
"Madrid, Spain",,19jul2020
"Madrid, Spain",,20jul2020
"Madrid, Spain",,21jul2020
"Madrid, Spain",,22jul2020
"Madrid, Spain",,23jul2020
"Madrid, Spain",,24jul2020
"Madrid, Spain",,25jul2020
"Madrid, Spain",,26jul2020
"Madrid, Spain",,27jul2020
"Madrid, Spain",,28jul2020
"Madrid, Spain",,29jul2020
"Madrid, Spain",,30jul2020
"Madrid, Spain",,31jul2020
"Madrid, Spain",,01aug2020
"Madrid, Spain",,02aug2020
"Madrid, Spain",,03aug2020
"Madrid, Spain",,04aug2020
"Madrid, Spain",,05aug2020
"Madrid, Spain",,06aug2020
"Madrid, Spain",,07aug2020
"Madrid, Spain",,08aug2020
"Madrid, Spain",,09aug2020
"Madrid, Spain",,10aug2020
"Madrid, Spain",,11aug2020
"Madrid, Spain",,12aug2020
"Madrid, Spain",,13aug2020
"Madrid, Spain",,14aug2020
"Madrid, Spain",,15aug2020
"Madrid, Spain",,16aug2020
"Madrid, Spain",,17aug2020
"Madrid, Spain",,18aug2020
"Madrid, Spain",,19aug2020
"Madrid, Spain",,20aug2020
"Madrid, Spain",,21aug2020
"Madrid, Spain",,22aug2020
"Madrid, Spain",,23aug2020
"Madrid, Spain",,24aug2020
"Madrid, Spain",,25aug2020
"Madrid, Spain",,26aug2020
"Madrid, Spain",,27aug2020
"Madrid, Spain",,28aug2020
"Madrid, Spain",,29aug2020
"Madrid, Spain",,30aug2020
"Madrid, Spain",,31aug2020
"Madrid, Spain",,01sep2020
"Madrid, Spain",,02sep2020
"Madrid, Spain",,03sep2020
"Madrid, Spain",,04sep2020
"Madrid, Spain",,05sep2020
"Madrid, Spain",,06sep2020
"Madrid, Spain",,07sep2020
"Madrid, Spain",,08sep2020
"Madrid, Spain",,09sep2020
"Madrid, Spain",,10sep2020
"Madrid, Spain",,11sep2020
"Madrid, Spain",,12sep2020
"Madrid, Spain",,13sep2020
"Madrid, Spain",,14sep2020
"Madrid, Spain",,15sep2020
"Madrid, Spain",,16sep2020
"Madrid, Spain",,17sep2020
"Madrid, Spain",,18sep2020
"Madrid, Spain",,19sep2020
"Madrid, Spain",,20sep2020
"Madrid, Spain",,21sep2020
"Madrid, Spain",,22sep2020
"Madrid, Spain",,23sep2020
"Madrid, Spain",,24sep2020
"Madrid, Spain",,25sep2020
"Madrid, Spain",,26sep2020
"Madrid, Spain",,27sep2020
"Madrid, Spain",,28sep2020
Maine,,26jan2020
Maine,,27jan2020
Maine,,28jan2020
Maine,,29jan2020
Maine,,30jan2020
Maine,,31jan2020
Maine,,01feb2020
Maine,,02feb2020
Maine,,03feb2020
Maine,,04feb2020
Maine,,05feb2020
Maine,,06feb2020
Maine,,07feb2020
Maine,,08feb2020
Maine,,09feb2020
Maine,,10feb2020
Maine,,11feb2020
Maine,,12feb2020
Maine,,13feb2020
Maine,,14feb2020
Maine,,15feb2020
Maine,,16feb2020
Maine,,17feb2020
Maine,,18feb2020
Maine,,19feb2020
Maine,,20feb2020
Maine,,21feb2020
Maine,,22feb2020
Maine,,23feb2020
Maine,,24feb2020
Maine,,25feb2020
Maine,,26feb2020
Maine,,27feb2020
Maine,,28feb2020
Maine,,29feb2020
Maine,,01mar2020
Maine,,02mar2020
Maine,,03mar2020
Maine,,04mar2020
Maine,,05mar2020
Maine,,06mar2020
Maine,,07mar2020
Maine,,08mar2020
Maine,,09mar2020
Maine,,10mar2020
Maine,,11mar2020
Maine,,12mar2020
Maine,,13mar2020
Maine,,14mar2020
Maine,,15mar2020
Maine,,16mar2020
Maine,,17mar2020
Maine,,18mar2020
Maine,,19mar2020
Maine,,20mar2020
Maine,,21mar2020
Maine,,22mar2020
Maine,,23mar2020
Maine,,24mar2020
Maine,,25mar2020
Maine,,26mar2020
Maine,,27mar2020
Maine,,28mar2020
Maine,1.3244275,29mar2020
Maine,1.3127348,30mar2020
Maine,1.3025967,31mar2020
